row_id,dialect,region,sentiment
7576,"Sáng cầu hôn, tối cầu hồn là có thật rồi nà. Rành khổ chi chi.",central,
2221,"Chi tội rứa trời, cầu trời cầu Phật, cho họ sự sống!",central,
7650,"mi chạy qua, chạy lai, còn được huống chi lọt khe.",central,
3070,"âu cái số, mà đi mô lộ nớ rứa nà?",central,
157,ri mà có bài viết chi mà chưa khai trương đã gây mất lòng.,central,
493,Sài Gòn bữa ni nhiều vụ lạ.,central,
19114,Nam Mô Bổn Sư Thích Ca Mâu Ni Phật Tâm Con Lúc nào cũng Có Phật,central,
9767,Chộ mô nghệ An đó?,central,
965,Mạ vợ in vợ rứa bơ eng về có cơm mà ăn khung? Nồi thủng tê bơ lấy chi nấu keng?,central,
12510,Thương thầy cở ni rồi còn chi nữa.,central,
20782,Anh chị đúng là Bồ Tát cứu vợt chúng sinh khô Nam mô phật Bôn Sư Thích Ca Máu Ni,central,
1831,"Chính xác, ngày mô ăn cụng nỏ ngán.",central,
6204,Trách chi ngày mô cũng có xoài trong cặp.,central,
2371,"""Có khi mô thấy mời mô mà biết?""",central,
6648,Trả tiền tau mồ.,central,
517,"Miềng mần chi có, đi kiếm củi, kiếm tre làm giàn, kiếm lá vằng nấu nước hết ngày tê.",central,
9437,"mần chi ốc dộc rứa eng ơi, lấy bia Heniken mà uống.",central,
9220,"""Lần ni chuột hết chạy sang đàng nhen.""",central,
2897,Túi ni không thấy chú đi làm.,central,
19239,100 cuộc gọi của tề chu,central,
19311,ở Đà Nẵng bao nhiu lâu ni vân chưa ăn mỳ quảng ếch bao giờ :))),central,
9527,Ở đoạn mô Quỳnh Lưu ri?,central,
716,yếu mới sợ chơ bạo sợ chi bạn.,central,
23084,Phải nói xứ nghệ nói chung các món ni được mọc lên từ Sớm.,central,
1610,Bọ đi hay ở nó cụng không khác nhau là mấy.,central,
6162,có chi mô mà đi lắm rứa không biết.,central,
17,"đại gia tương lai đây, chơ mô nữa bạn hè?",central,
153,Mần tau đi học ướt hết ống quần.,central,
9877,Em mần chi được như rứa chị.,central,
25425,Nam Mô Bổn Sư thích Ca Mâu Ni Phật.Nam Mô Minh Tuệ Phật Thế Tôn,central,
6078,"""Noel năm ni , điều muốn cũng đã làm được rồi , nên ở nhà ôm con ngủ cụng thích.""",central,
13078,"chạy ẩu ri kêu xui chơ phải, đường hẹp mà chạy khiếp.",central,
6896,Áo mô cho cấy.,central,
12230,O ni nhà tui mà.,central,
54,trấy nhỏ hơn trên ni hè?,central,
18809,NAM MÔ BÔN SƯ THICH CA MÂU NI PHẬT,central,
3283,"hèn chi, túi mô coi phát trực tiếp",central,
9947,răng mi thị phi ghê rứa,central,
8144,"Ầy, anh có vợ cụng chưa vợ, ả có chồng thì nói bỏ chồng rồi.",central,
843,Toàn Việt kiều tương lai. Ra ri bầy tui phụ hồ ở Việt Nam khi mô theo cho kịp biết?,central,
2638,Ai mà chụp hình mình lên đây ri hè?,central,
8146,Xinh hết nác chấm,central,
17253,Nam Mô ADi Đà Phật Nam mô Bổn Sư Thich Ca Mô Ni Phật,central,
10509,Mong rằng mấy cái đứa trốc tru ni bị thầy chửi cả năm rồi thì đi thi không có sai ngu nựa nha,central,
23630,Cho mn 1 câu miền trung dịch hôn mik [tụi bây đi mô rứa cho đi với mồ],central,
6630,chi mà kinh ri eng?,central,
2835,Khi nớ ta đi máy bay chơ không đi cao tốc nữa.,central,
12841,"Gấy hà Tịnh không chửi chồng quá 180 phút mô, vác cộc hấn đuổi thôi",central,
23182,Nghệ an dân choa nói dễ nghe mà,central,
13917,"Chu choa! Nhìn ngon quá, thấy thèm.",central,
10029,"bạn ngồi mô, không chộ nơi.",central,
8253,tỵ ni không có răng nơi.,central,
10081,"Nhắc tên facebook đi dì, chư bình luận ri anh không chộ được.",central,
11632,"""Có bạo đẩy mày về chơ xe mô chạy.""",central,
3150,"Khi mô họ về hội thảo, kêu công an là tụi nớ bỏ chạy mất dép luôn.",central,
11420,"mi đập đầu mần chi, do lỗi camera hành trình của cu lắp hôm 29 Tết tại Trần Phú đó.",central,
5559,Ngoài Bắc vô làm cái cổng hình cu đơ nằm trên cốc nác chè nữa chơ.,central,
23518,Chị Khánh Vy có gốc Quảng Trị không rứa? Vì em nghe khẩu âm của chị rành giống giọng xứ Quảng,central,
12972,"Tui có tài bốc phét, nên tui ứng suất ban tiếp tân học sinh mới bạn à.",central,
28242,cái ni vừa hay vừa hài,central,
12366,"""đứa mô bít mau là hắn bít xong về. Mềnh đạ bít chậm còn hay nằm nhởi nựa""",central,
7541,Mình có bia Hà Tĩnh mà anh. Cần gì bia Hà Nội hay mô mô à anh.,central,
935,"ni lên được 3 chỉ chưa, chớ vàng hạ rồi đó",central,
2364,Hình như có mẹ cái thằng đăng bài đang bán bánh mướt đó.,central,
11657,chú Hoàng Hoàng Bính đi kiểu chi rớt rứa rồi.,central,
8722,Răng không lấy gấy Hà Tĩnh mà nị phậy ra Nghệ An?,central,
1600,Có trường hợp mô ma túy bồi thường được án treo chưa eng? Hỏi thiệt đó nghe.,central,
13876,Mắm rò rứa chú ơi.,central,
5783,"O nhà nó báo quá, cha mẹ nó tống đi rồi, hết 3 năm mới được cấy nhà.",central,
3130,"""Có bị răng không hè?""",central,
10431,Kì lộ ni có phải Giang Cafe khung hè?,central,
6146,"Lúc đó không biết răng đã rụng chưa, còn nhai được bánh tráng trộn Sài Gòn không nựa.",central,
450,Biển ni thoáng mát quá hầy?,central,
2976,Phải nói ăn quả mô biết quả nấy. Hấn ngọt lịm mà chắc nịt. Quả bằng kì chén uống nác trà,central,
2454,"""Bác lại rờ rờ nựa rồi.""",central,
3197,"Càng ngày tao càng chộ cái suy nghĩ đi kiếm tiền về làm nhà, hắn răng răng ơ he?",central,
21492,Kỳ Anh choa mô cả rồi,central,
954,Tui điểm danh nhưng tui nhường cho anh em á.,central,
12463,"""Tôi có nói được là Hà Tĩnh mô?""",central,
923,Cấy ni diện chộ mô hầy?,central,
27718,"Tôi ở Các tiểu vương quốc Thanh Nghệ Tĩnh, nghe miệt riết rồi quen, nói qua nói lại cũng chỉ có rứa.",central,
6916,Mưa chi hung rứa hi?,central,
10428,"ma tuý chơ hè, viết tùm lum đọc không hiểu.",central,
5997,"Dạ tuổi mô cụng lấy được mự hè, còn thở là còn gỡ.",central,
5313,Học mần chi cho đau kì trốc hè?,central,
12604,"in Trí Luận ri, mà Luận không có đồng hồ đẹp rứa.",central,
6933,Rứa bạn ở lại bát với em nhé.,central,
7955,"""Họ trả rồi thì thôi, nhắc lại làm chi nữa chú, kệ họ đi.""",central,
11958,chừng ni tiền của mình đi chỗ ni nè!,central,
7614,"Giàu thì ngồi chiu chiu, chơ đói thấy bà chơ mô mà ngồi chiu chiu.",central,
6760,mấy cháu chạy xuống dưới mương mần chi?,central,
8289,Tui chống mắt đôi ni tới khi mô ra kết quả rồi tui mới lấy vợ.,central,
12567,"Bằng tuổi ta mà dừ ta, vẫn chơi với chị hè?",central,
6958,răng vàng 999 tăng mà vàng tây vẫn 45 hè?,central,
8977,Ra ngoài nớ nhậu với bạn được chơ.,central,
21689,nguyên văn kết con cảm ơn tất cả các anh chị co chu cha mẹ thiêng liêng vụ trụ rất công bằng năm mo bọn sự thích ca mâu Ni Phật chanh pháp năm mo a Di Đà Phật chanh đạo,central,
9150,làm răng có số tiền lớn rứa anh hè?,central,
10370,Lo lấy gấy i. Ế đó rồi răng nói nựa.,central,
12569,"Lẹ rứa, bữa qua tao mới liếc thấy chỗ ni lúc rẽ đường Nguyễn Văn Công đó.",central,
15713,Cô còn xinh rùi chừ cô ăn nữa chắc con chớt,central,
2944,"ngài Hà Tịnh ăn bánh mướt, uống nác chè.",central,
12009,"Trên ni dừ nhiều quán quá, phải chia ra theo tuần mà đi cho hết.",central,
9988,làm được từng mô thiên nhiên lấy đi hết có chi?,central,
8119,Mấy nhà cấp 4 cú ni có lẽ hấn cho xong luôn.,central,
28705,"Sao đường xá họ sạch sẽ thế nhỉ? Ko thấy túi bóng ni lông vỏ nhựa luôn, VN thì rác kín lối",central,
8305,chừ mà đi là vô nhìn người đó chơ?,central,
13779,NAM MÔ A DI ĐÀ PHẬT. NAM MÔ BỔN SƯ THÍCH CA MÂU NI PHẬT. NAM MÔ ĐẠI TỪ ĐẠI BI QUÁN THẾ ÂM BỒ TÁT.,central,
7356,Ả con gấy nhà mô đó đẹp mặt hầy?,central,
14900,Nam mô bổn sư thích ca mâu Ni Phật mười phương ngày tháng năm triệu lai lịch sử hoan hỷ ủng hộ ý ạ vâng NL (8/1/2026) Nam mô a Di Đà Phật lan tỏa phật mẹ mẹ,central,
13252,Không biết uống thì nót. Cứ dội thẳng xuống họng là được. Trước lạ sau vui,central,
9842,con người trẻ tru hấn rứa đó.,central,
2030,giải cứu hết rồi. chơ mà có thì đưa về cũng không biết mần thịt.,central,
8754,"""Tui con dân Quảng Trị mà tui không nghe được O nớ nói chi luôn.""",central,
6264,người ta bắt được cá mà răng vợ chồng ả không bắt được rứa hề.,central,
7774,tạm dừng việc đẻ. Đi kiếm tiền đã o hè?,central,
13035,"êm rứa, anh mất trâu mới lo làm chuồng, cú ni xong là có hết.",central,
6876,"Bữa nớ về mà nỏ chụp được cấy chi, giừ choa nằm lâu lâu lại hoài niệm, tết ni chắc chắn phại về thăm tiếp chứ nhớ nỏ chịu được.",central,
12917,cưng mày không ở nhà giữ con mà đi mô rứa?,central,
6754,Dự kiến khu ni tầm khi mô xong hả bạn?,central,
2365,"Đi mô thì đi chơ, về ta ăn vẫn ngon nhít hè?",central,
9808,Sai ở chộ mô mà răng dừ hấn ri bay?,central,
7964,Ngài ở chộ nớ,central,
9883,"Nhanh về chụp tranh thủ chơ, 2 ngày nữa chuyển đi là hết tê.",central,
8725,Mai đi mà gặp một vạt ri thì chỉ có phê luôn hè?,central,
7007,"Chà, cho tui cấy về bỏ đồ đưa con đi tiêm phòng thì tài.",central,
2258,"Mần tau đi một giờ sáng, nỏ có ai cũng phải dừng đèn đỏ.",central,
11878,Tiên sư đứa mô bịa đặt. Răng mi không chết đi lại bịa người ta chết vậy.,central,
12716,Chú mà ngụy ri huống chi mấy cháu.,central,
10149,Trung chưa về chớ em đọc mấy ngày ni rồi.,central,
11296,cái ni tui chơi ở được.,central,
7279,Rứa chắc là tui đi rồi.,central,
11039,"biết là anh ưng uống huda rồi, đều mần ri hơi dữ i.",central,
1156,Che mặt chú chi rứa.,central,
12494,Người hại không sợ bằng trời hại mô. Mua cái mới làm tốt hơn mập.,central,
2433,Đăng ri mần các cháu bỏ Đại học kéo đi Nhật hết đó ad?,central,
22302,Cấy nớ giá mấy rứa chị,central,
9020,"ngày 25 mà bạn ơi, 6 giờ túi ni nha.",central,
895,Nhà em mà ngủ như admin thì lấy chi nuôi con hẹ. Admin sướng nhít i rồi đó.,central,
11503,Bọn ni không chết cũng hơi tiếc hè?,central,
9256,bữa ni chuyên nghiệp hơn rồi hi?,central,
1724,thái lọ cần chi mấy đồng lẻ ni.,central,
11272,Mai sớm vô lợp cafe trên cho hay rọt hè.,central,
8403,In mình không có tiền có lừa cũng không có,central,
9717,Nỏ khác chi. Giờ đi làm đi học thì lại mưa như múc xổ đổ lên trốc ra ri thì troạng,central,
25419,Nam mô bổn sư thích ca mâu ni phật cầu mong thế giới hòa bình thân tâm thường an lạc,central,
5782,Năm ni nghe mô đặt chỗ rồng năm ngoái.,central,
8082,Hắn đi nhởi mô mà quên đàng về đó bác.,central,
12865,"Eng lựa mấy em đẹp cấy quay à, sao ai cũng xinh rứa.",central,
26450,sao cứ cầm mặt vào điện thoại vậy chị Hà hà hí,central,
10961,"khách chai mặt rồi, chơ Nguyễn Hiền mô oy.",central,
2071,"""Có giống chi mô mà.""",central,
9878,Trời ni nói thật uống nước thay ăn. Ngoài đàng mà nỏ chộ ai đi nhởi cả,central,
9718,Khả năng đóng cửa cao tốc Cam Lộ - Tuý Loan chơ ri anh bị tai nạn mãi.,central,
7708,"""Đạ ước rứa răng không đặt cao học cho cao luôn, lại ước cao đẳng mần chi cho uổng hề.""",central,
5895,Đi đi chơ răng rứa hè?,central,
7832,Khe ni cũng rứa.,central,
1030,Tết ni ấm hung.,central,
2206,"ở đây mà tìm chiều chừ không thấy, ảnh lạc vô tấm hình mô nơi.",central,
1287,"đang mưa, răng Huệ khôn ngập, nựa hỉ?",central,
3931,Chưa chộ vé mô tê.,central,
6223,Thấy thì chi cũng thèm mà ăn mới 1 món thôi là no đọa,central,
23855,Nghe cái j mà cảnh nị tịt ni tịa trứ xã mị nả j á,central,
13158,"Chắc hoãn đi, chờ vàng đắt ri tiền mô mua họ.",central,
1279,Bão năm ni tan chưa chị?,central,
2170,"người ta sinh viên béo tốt lên, mà răng chị lạ rứa",central,
25418,Mở Bổn Sư Thích Ca Mâu Ni Phật Nam Mô A Di Đà Phật,central,
1336,năm ni ló được mùa không Thành phố Đông Hà ơi?,central,
7898,chấp chi mấy đứa 3 que ni em.,central,
8701,răng ngày nớ đi không thấy mà chơi hè?,central,
7003,Quán mệ Dư ở đường mô vậy mệ?,central,
13443,"Đường sợ hấn ngập với sập, em định vài hôm về tề.",central,
12205,"""dừ không kiếm được mô ra xe nựa hẹ?""",central,
12169,Shop ni chủ shop tốt nghiệp bằng xuất sắc đại học dược nựa đó.,central,
10922,Vượt kiểu chi lạ rứa Đồ điên?,central,
9669,cười ẻ. rứa mà cũng chộ.,central,
5573,Ủa rồi! Ở Long An cắt cớ chi? Quảng Nôm lăn xăng rứa!,central,
10415,Trong lúc nóng rọt lại đưa tin nhảm ri hậy? Chán thật.,central,
12840,"Trên nhà, can chi o dượng.",central,
2165,Có đi mô mà vẹ mời,central,
25222,Nhạc mẹ ơi con cũng từng là học là con mới là học sinh cấp 1 nhưng mà con cũng bị nhổ một cái răng rồi không thấy đau chị bên đây học toàn là thuốc tê mà hồi xưa Anh Văn cũng có hơi khó mà,central,
2367,"ngày mô mạ cho tời cơm no, không biết thèm chi.",central,
2384,"""Có chi đáng kể không hè.""",central,
11390,Con gáy cũng cho cha mệ tiền xây nhà được nha.,central,
16194,Ôi giời ơi con nít mà nhuộm tóc,northern,
27785,"Phố cổ Tàu Nhật Hàn nó cổ vì kiến trúc, quy hoạch bàn cờ, khả năng buôn bán. Châu Âu thì là kiến trúc, văn hoá biểu tượng. Đây tự nhận phố cổ mà chả có cái kiến trúc mẹ gì là của Việt Nam khách nó nhìn vào nó chỉ bảo khu này ổ chuột, kiến trúc thì không, hạ tầng không, rác thì vứt đầy đường",northern,
21337,Rất khó để catch đc từng từ của người Ấn lun :)) cơ mà họ nice với giảng hay lắm nên nhiều khi nghe quen tai rồi cũng tặc lưỡi thui cố học,northern,
20185,Sóc trăng quê em. Hihi.. Chợ nỗi nào mà quen quen thế nhở...,northern,
28185,Review về đh công nghệ thông tin tphcm đi đc ko ạ chả có ai review chi tiết cả ạ hicc,northern,
1220,Xong chưa nhể? Mình chưa lên bao giờ.,northern,
20605,Ối giời ơi hahahaha,northern,
27586,"Chả biết làm sao chị vê vê vừa hát hay, mà còn dễ thương quá nè",northern,
27260,Ai mà chả có đứa bạn như này,northern,
1017,cậu này đạp ga còn khó chị nhờ.,northern,
7747,Rủ chắc mà đi đi,northern,
8810,nghe có vẻ hợp lý nhờ.,northern,
275,chắc không sao đâu nhể. Không xảy ra án mạng gì chứ?,northern,
27349,Giời. Còn sống là may rùi. 17t,northern,
1024,Thế mà vẫn có người nói chú làm mầu.,northern,
10832,"Nghe nói Hưng Yên nhiều đại gia ngầm lắm, quá giầu luôn.",northern,
1680,Ông bà nó gánh gẫy lưng .,northern,
7324,Mình một dẫy sẹo ở tay luôn.,northern,
15272,Lâu rồi a nam chưa làm về ma nhở,northern,
22966,Giống đấy : xem hấp dẫn ra phết,northern,
11365,"Lại khổ rồi, mất hết hoa mầu rồi.",northern,
25501,"Cơ mà cái phim ""thái bình thiên quốc"" có quả nhạc đầu phim và cuối phim hay thật. Mà quả pháo bắn nhau thì đầu tư kinh khủng. hơn 20 năm rồi mà tự hỏi bao giờ VN mới có được một bộ phim lịch sử hoành tráng như thế...",northern,
10453,Trời nắng to chắc quần áo nỏ rồi,northern,
16949,"Ối giời ơi, ối giời ơi, ối giời ơi, ối giời ơi",northern,
21932,Giọng Nghệ An khó hiểu cơ mà t lại thích nghe giọng Nghệ An,northern,
9695,Đại ca mà lị.,northern,
28651,đúng rồi đó chả biết ai phát minh ra cái nài vậy ta,northern,
27998,"Ê Bu ơi Video cuốn nha, đúng vibe học sinh hướng nội luôn. Back to school tới rồi á, nhớ ra thêm vlog back to school, morning routine với một ngày đi học nữa nha. Tui đợi coi đó",northern,
10394,Biết chứ lị.,northern,
21702,"Hầu như clip ngắn hiện nay đang áp dụng 1 thứ e khá là ghét đó là đưa ra các mục Vd : ""clip có 3 tip hay và tip thứ 3 sẽ khiến bạn bất ngờ "" mặc dù biết là dụ mọi người xem hết clip nhưng lúc nào cũng nói thứ cuối cùng là thứ hay nhất video trong xem xong nó chả có cái gì hay rất mất thời gian",northern,
24364,Người thì bảo là tỏi âm khí đi theo ng thì nói ko chả biết sao nữa,northern,
5257,Ai bảo xong công ty. Tôi đi lấy rồi về u đấy.,northern,
25347,"Thìn bờ hồ ăn bt, k xứng với cái danh tiếng, thìn lò đúc ăn khét khét sai hết truyền thống, ăn được thôi k đáng vs giá tiền, tóm lại với mình cả 2 đều bt ăn được thôi chứ chả có gì đặc biệt",northern,
5576,ở gần biển không lo chết đói nhở?,northern,
7089,Anh là người Quảng Ninh mà lị!,northern,
14835,Ôi giời ơi anh kia ngồi quá đúng là số 1,northern,
9969,Bả đang vui vì được phỏng vấn để lên truyền hình.,northern,
9880,cuối tuần cho bọn trẻ con đi nhờ.,northern,
1525,Đang bị đứt gẫy tầng địa chất. Rất nguy hiểm.,northern,
15278,Nói ve khu vực Tây Nguyên thì Đèo Lò Xo về độ nguy hiểm thì chả có tuổi gi so voi các đèo tren QL24B va Dt669 từ Quảng Ngãi qua KonTum..Toàn full cua cùi Chỏ và đường đèo rat nhỏ..,northern,
672,u tôi đi xa rồi còn đâu nữa bạn ơi.,northern,
6559,này trông xịn sò nhở?,northern,
8313,Rừng bị gió bão làm gẫy hết.,northern,
20644,Cũng hay phết nhỉ (⁠•⁠‿⁠•⁠),northern,
27572,Chả hiểu còn phân biệt vùng miền làm gì như thế khác gì thù hận nhau mà ở đâu chả có người tốt người xấu,northern,
13612,"Yêu nhất là anh khai và anh kênh của CHUYỆN PHƯƠNG KỂ đơn giản là sự giản dị trong bản chất con người của anh, thích những video mọc mạc ko cần tiền chục triệu câu view giật gân giật mòng hihi. Cơ mà thích chị gái lúc lên ghe ý khúc đòi nấu cháo gà ăn vs đập óc cho anh khoai ý mọi người ạ",northern,
9094,Sợ tối chửa kịp tân hôn...,northern,
6729,Đường về bà vãi lại gần thêm chút nữa rồi.,northern,
2723,Củ gần bằng bát ô tô luôn rồi.,northern,
28097,ối ! mình comment từ Thái: món này có từ Hải Phòng cơ đấy,northern,
7615,"Uê, dựng mãi chửa xong.",northern,
17793,E ủng hộ chị...rồi ai cũng pải về nhà ..nơi mình sinh ra thôi...ko j bằng tự làm chủ mình...chủ nhở cũng còn hơn người làm thuê Lớn ...ủng hộ chị,northern,
8928,Lúc xong thì liệu mọi người com ở đây có lên tầu vi vu được không nhỉ?,northern,
5437,"Cây đổ với gẫy là thảm hại như nhau, không gì cứu vãn được.",northern,
20492,Em nghĩ vườn ong mật phải thú vị lắm nhưng chả có gì,northern,
5301,"Ngày xưa, chờ phiên chợ Háng Rốc mới có.",northern,
25113,Rất khó để tìm thấy Cơ mà thấy r thì độn thổ cx míu thoát đc:>,northern,
28382,Giọng của obanai hay phết nhờ,northern,
15841,Ủa ở đâu mà sô 72 tiếng ghê v giời,northern,
13977,Màu đẹp. Nước lèo trong. Ngon quá. Giời ơi đàn ông con trai gì mà khéo thế,northern,
27477,Chị tôi bẻ nát then cửa để vào đánh tôi cơ mà,northern,
10058,Lúc đấy thì có mà nhẩy được ý mà đẻ với chả đái .,northern,
27784,noi thặc là mình chả có 2 tỷ nên xem video cho zui thoai. hehe,northern,
21340,Bình thường đợi học mấy thầy người châu phi thì lúc đó mới ối giời ơi.,northern,
20403,Bịt khẩu trang mới thấy Nhái với Ái mắt giống quá cơ kkk anh em cơ mà,northern,
6903,Điệu nhẩy khiến chị em phải rụng trứng.,northern,
16635,"Hồi nhỏ thích ăn quả trưnga cá lắm. Cơ mà mấy đứa đồn ăn vào sẽ bị ưng thư, nên sợ. K dám ăn nữa NHƯNG THỰC SỰ NÓ RẤT",northern,
23361,"Haha, video hay phết anh KiKi",northern,
10159,Đúng là ối giời ơi mà!,northern,
3191,chả nhẽ lại đi nữa à?,northern,
23326,chú will cỉu ăn bánh mì Việt Nam còn Pháp thì củn ngon mà đắc Việt Nam tẹt giời,northern,
934,u chưa được vào chợ thì phải.,northern,
28203,"Giời ơi , cô bé người Mông ngại ngùng nhìn anh Khoai dễ thương quá. Mà ảnh còn quay cận cảnh cổ nữa chư",northern,
7000,Còn chửa được đi.,northern,
24094,Thông minh thì 10điem.. nhưng bản lĩnh của chị quá là không mấy ai có chị không nhất thi chả có ai thu 2,northern,
26442,Học sinh lớp 2 cỡ này còn anh chị cỡ nào ối giời ơi chất quá,northern,
17084,"Hay quá, đây là triết lý sống mìnhh vẫn luôn nhắc nhở bản thân trở thành, cảm ơn Better Version",northern,
358,Nghĩ lại thấy liều nhờ. Nhảy trượt phát là xong luôn á.,northern,
24736,Nhiều thằng còn kêu Lâm Đồng là của Miền Nam nữa cơ mà,northern,
16285,"Năm ngoái thì bao giờ lấy chồng,năm nay chưa lấy đc chồng lại ra bài chuyện cũ bỏ qua,khéo thật Cơ mà MV rất hay,bài hát rất sôi động nghe rất vui tai và lầy lội nữa. Cố lên nhé BP",northern,
10676,ủa bài này đăng bao giờ mà giờ chị mới thấy nhờ?,northern,
23177,Wow bạn nam đeo kính giỏi phết,northern,
10252,Có khi làm thấy bu bực là đũa cả đánh liền.,northern,
374,cũng muốn thật mà vướng tập làm người nhớn đi họp phụ huynh.,northern,
10496,Chắc phải mua thuốc tiền đình chứ rức cái đầu quá.,northern,
2361,ước gì có tuyết nhở.,northern,
22566,Miền nào chả có người nọ người kia đừng có vơ hết cả như vậy ko hay cho lắm,northern,
9297,"vẫn chưa được vào, đã gẫy hết rồi.",northern,
6900,Cho em xin cái nhà về ở luôn chứ lị.,northern,
27053,Ăn sầu riêng hát ban đầu hay lắm cơ mà sao bây giờ đoạn cuối cùng nó kỳ dữ dội sầu riêng ơi ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha ha cười,northern,
26078,"Đấy, đối xử với nhân tài thế này cơ mà, ai như cái trường nào nó",northern,
5419,Dìm đắm tầu luôn vì coi khách hàng không ra cái gì.,northern,
12002,Nom có khác gì mấy con khỉ không?,northern,
7893,đúng luôn chị ơi! Gắp miếng thịt gà chặt to quá muốn gãy đôi đũa chị nhờ.,northern,
25530,Rất là ngon làm cho Ăn tới ba chén cơm ối giời ơi bây giờ no quá cảm ơn nhiều lắm,northern,
9165,Vậy mới là chụp sen chứ lị.,northern,
9609,Tết được quả di sản văn hoá lại không về chứ lị.,northern,
19527,nâng cả hòn đảo cơ mà,northern,
13633,Mến Khách Quá Chừng luôn a nhở .,northern,
6013,Đi học mà đút túi mấy quả này rồi cầm theo súp ớt ăn vụng thì mê ly,northern,
15316,Người yêu đòi quà không có quà thì chia tay đi ôi giời ơi,northern,
27941,Ối giời oy ngon hết nước chấm,northern,
8635,Để hôm nào tui kiếm ảnh ta 3 mặt một nhời.,northern,
6722,Lên kèo mệ ơi!,northern,
6027,"Lại thèm rồi, mệ ơi.",northern,
22654,NGHE HAY PHẾT,northern,
13040,"cười cợt gì đã nhớn đâu, không được sân si chuyện người nhớn.",northern,
6002,"cũng khơ khớ rồi nhỉ, tính cũng sắp đủ vé bay về quê.",northern,
455,Chửa biết về hôm nào.,northern,
8930,"Chủ số này quen thế nhề, hình như mở cả chỗ Tích Sơn hay sao ấy?",northern,
10123,Rức đầu với cái bài ni lắm!,northern,
17459,"Người vịt ngoài bắc chả có món đầu b* gì ngoài phở bò ngày xưa bé tý ngoài hn cửa nam có quán vằn thắn sủi cảo người hoa ăn giờ vẫn nhớ,giờ vằn thắn của người vịt bán ko sao nuốt nổi",northern,
22325,Mắc thì chả là biểi,northern,
22050,Mỗi ng một tư duy chứ ng miền nào chả là ng việt nam,northern,
1974,Tui chòng nó mấy lần bị như này rồi,northern,
13377,Tỉnh giầu nhưng không được làm vì đường do Trung ương quản lý.,northern,
10185,Rức đầu thiệt.,northern,
17163,Thế mà bà ngoại ko đi cùng luôn cho vui nhở .biết bà già có tuổi nhưng cố gắng chút rồi đi cùng vào nhà con gái lấy chồng xa chơi cho vui.xem ko có bà thấy cũng tiếc tiếc chút xíu,northern,
13051,con đầu giống mày ghê nhể.,northern,
12913,Chắc về tiếp quản đường dây đó đi cho nhanh giầu.,northern,
5545,Hóng câu giả nhời.,northern,
6451,Thương các em trai của anh. Lần sau đội mũ vào cho an toàn nghe chửa.,northern,
603,Một bát ô tô đầy nhé,northern,
12252,Đã mặc áo khoác chửa?,northern,
9003,Chúc mừng bà con quê ta. Năm nay đón một cái Tết bánh chưng nhân dầy cộp rồi.,northern,
11792,đúng con đường mình vừa đi nhở?,northern,
2770,chả có nhẽ lấy vợ 2.,northern,
7271,Toàn tao lai.,northern,
26956,Trời Anh đỗ đạt lấy vợ kiểu gì đấy đấy là con trai giả làm con gái cơ mà,northern,
856,Giá rẻ thế chả nhẽ lại phải sang tận HL gội đầu ư,northern,
9934,"Nay bê rượu rồi, mày có lai tao đi thì đi.",northern,
13470,"Thấy Mẹ con cháu đi chợ cái gì cũng rẻ mà ham,Thái Nguyên cô 25k một kí rau cải muốn mua những thứ như mẹ Tú bán chả có mua",northern,
9337,"Thì đập chậu cướp hoa đi chứ lị, nhanh không lại bị chậm giờ!",northern,
18126,"nhìn miếng sườn mỏng là biết sườn này nó đập dẹp rồi nướng lên thì to thôi chứ ăn chả có ngon lành gì đâu ,bán lãi lắm=))",northern,
24454,Ôi giời ơi! Có duyên vô cùng Bạn có nhiều Clips cũng vui lắm Mình sẽ luôn luôn ủng hộ bạn nhé,northern,
15148,"Bài này chỉ có NSND Thu Hiền hát là tuyệt vời nhất .Em này hát chả có tình của người xa xứ , nghe khô như ngói , ko hay",northern,
2586,chạy qua bán sao em. Móc dây đu tầu thôi.,northern,
8677,"Ơn giời, tôi mới bị tiếp nước vì mùi hoa này xong.",northern,
7595,Nhà này ngày trước là giầu đấy.,northern,
15392,Không sao cả đôi bạn trẻ sẽ hạnh phúc trăm năm thôi ! Cụ vong được về trầu giời đi qua rạp cưới sẽ phù hộ cho các em !!!,northern,
17369,"Mấy cô dễ thương hết sức, mặt mình đơ như cây cơ mà nghe giọng cười của mấy cô cũng cười theo luôn ý",northern,
19571,bánh mì chả là ngon nhất :D,northern,
24060,Vd ở dưới biển có 1 con gì đó cực kì khổng lồ thì cũng quá bình thường. Kể cả con Godzilla nó chà bá vậy mà cũng chả là gì so và biển cả,northern,
11517,Cầu dùng cho cả đoàn xe tăng đi qua mà anh chắc chắn mới là quân đội chứ lị.,northern,
23232,"""lần thứ ba đã không còn là một lời nhắc nhở""",northern,
16584,Trẻ ở nông thôn sướng nhỉ Ở thành phố tôi chả có mấy cái này,northern,
27561,"Cũng có người này người kia, cơ mà cái giai thoại con gái MT làm nghề ấy là có thật... Mình ở Đà Nẵng mà vào mấy con đường ""đèn đỏ"" cũng thấy gần phân nửa là gái MT nên thành ra trong tiềm thức của nhiều người rằng con gái MT làm cái nghề này, chán",northern,
